"ALPA4","BBAS3","BBDC3","BBDC4","CMIG4","CPLE6","ELET3","ELET6","EMBR3","GGBR4","ITSA4","LIGT3","PETR3","PETR4","SBSP3","VIVT3"
"239",16.666666667,0.081583436258,-4.820090442,-5.06633933,-4.3956043955,13.61595114,-11.923075539,-12.344474262,2.6811180833,26.914515433,-3.209336251,2.8643216081,-4.0078430063,-3.4461096653,5.0897107287,4.0449438202
"240",4.4682190057,10.887243652,10.708354583,10.124959325,7.8295472362,13.228775973,8.5271317828,6.4291678264,9.6111111112,17.647058823,6.3861665893,16.072300928,2.5641025641,4.9596217752,5.5052264808,5.9179265658
"241",7.9518072289,-8.1029912912,-7.9387539837,-9.0222666397,8.4118926759,6.2979585929,3.7566137566,6.8776150629,-8.0587937151,0.25000000005,-8.7295954578,-3.6195286195,-5.15625,-5.7322730285,0.72655217955,8.4483670315
"242",-11.861881224,-2.5934940684,-12.736427521,-6.9374634038,-6.6220735785,-2.3290656498,-11.958184599,-12.282848054,-6.5049614113,-15.561097256,-3.3762091812,-5.2838427948,-10.543657331,-10.931458699,-3.6885245901,-7.1987779263
"243",-26.569435637,-40.182422052,-31.030563502,-31.926807755,-36.1747851,-25.393947845,-30.900666088,-27.391910739,-43.75,-40.532544379,-26.855713094,-55.50945136,-47.918968692,-44.790844515,-33.429787234,4.4374517756
"244",18.264248705,2.1871638579,2.788618,1.5173102922,6.8462401796,1.6822429907,1.6345347864,6.9535151748,-9.3291404613,16.815920398,2.6225769669,17.720207254,31.89533239,29.020729092,5.9455005761,-8.1491785248
"245",-9.3464768165,8.2105263158,1.4703747051,-0.94167534144,13.445378151,16.360294118,18.06185567,10.272988505,-17.341040462,14.395229983,-1.5555555556,22.535211268,11.742627345,12.686980609,35.528942116,3.5330207249
"246",17.921868707,4.2477302206,6.6169695654,9.3396112356,2.037037037,-3.9178515008,19.700859862,5.0162866448,13.146853146,19.210722264,8.4841628959,19.109195402,7.1976967372,5.948869223,6.2223858617,3.3746262281
"247",7.4453551913,4.4479004666,9.433353116,8.5030950932,8.8929219601,9.1417296942,24.229782881,24.745777384,-5.933250927,8.9943785135,11.261730969,13.992762364,2.640759305,3.0182837878,5.459272097,9.7282019387
"248",18.40432295,-1.4475320774,-8.1239273464,-7.4966930451,-6.6989364704,-6.9297981319,-3.8711423931,-6.6579973992,-3.5479632063,9.3982808023,-11.437437767,-19.947089947,-1.6740088106,-1.3963963965,-21.528348398,-7.7245053273
"249",2.5503355704,-8.98768931,-5.2240827441,-6.3287311795,-3.3588298904,0.37228876645,-14.615601239,-13.095569796,-14.986376021,8.9575694079,-6.4824654622,-4.1639127561,-11.424731182,-10.415714938,-1.9895287958,-8.3094175829
"250",6.0732984295,0.60769750162,0.92886302391,3.9651527079,1.4851485148,-0.40316078057,2.4406332454,-0.64123116381,-3.3653846153,4.8557692309,3.2954545453,33.034482759,-3.8947900859,-3.4166241713,-9.188034188,-3.2645658581
"251",-0.91312931881,14.280765561,19.262876568,20.645509274,23.219512195,10.540803108,0,3.2591158439,34.328358209,4.1775584707,16.391639164,20.269569725,34.47368421,31.467793031,4.7999999999,5.4411702658
"252",4.607721046,14.938825793,13.573878975,13.453139659,15.281076801,14.422183715,18.06181584,15.625,9.2592592593,8.9451963198,12.070148111,4.7413793103,12.915851272,13.815261044,-0.22451728773,5.9060780999
"253",-7.5238095238,-12.731958762,-10.513104202,-8.7775450513,-4.0244343708,-12.890312249,-21.761658031,-22.324324324,-0.67796610183,-4.9079754602,-9.3749132507,-15.390946502,-5.2686308492,-5.8221594918,-8.0333033303,-2.7956989247
"254",-10.066941297,-15.887913594,-4.6925210912,-6.8825329697,-12.700729927,-10.263480392,18.319395559,19.772831049,39.135381115,11.268817204,-6.2205466541,-10.457198443,-18.953530918,-16.672911203,-9.9584046979,-2.6548672567
"255",5.4680790152,9.0851100023,14.280603447,16.490692326,8.9464882944,21.713895527,5.7389694541,6.225205981,14.554374488,17.359923479,4.2814968025,9.3970668117,8.0812641085,8.3633093525,11.956521739,0.72622998523
"256",7.8447339847,-2.6600985222,-3.2144147935,-1.926348799,6.2164236377,-3.2393580897,10.249043781,9.3482825587,9.9214846538,9.9272005295,-2.3122429194,-10.829862228,-0.23278385361,1.3033063216,4.8093354417,0.13351773468
"257",19.028441983,14.422760775,10.684829959,11.113098531,14.461227738,1.9169329073,19.162815983,17.847485127,12.207792207,0.25561917828,8.135499283,-6.6780821917,15.367965368,13.759525825,-8.5320243105,2.7097575714
"258",6.1323747092,-3.6020184099,-4.3035143138,-2.7641936823,-10.677466863,-7.0532915361,-1.5282846716,-0.71133547499,9.2013888889,-10.054678007,2.8597785977,-6.6666666668,13.658536585,9.5273539264,-6.5167390749,-4.9773755655
"259",2.5303845388,-1.5561780267,-3.3041925292,-3.6848925475,-1.5663643858,3.2040472177,-6.7639564512,-6.2861104692,-1.483836778,4.0189125295,0.17937219745,-4.9803407601,-9.2109607131,-8.5626911315,-3.0617823947,-0.99961262868
"260",16.537116207,-2.6644342338,-3.3581867997,-4.4617865992,13.149078726,11.764705882,-6.5093167702,-6.8557336621,25.981710597,-6.3857752984,3.8283282453,-4.4827586206,7.419462661,7.0584737743,1.8894529047,6.115020626
"261",-11.955977989,-4.4320779387,-10.353819883,-9.9476594594,3.8490007402,6.4327485381,2.3385596598,2.5152237224,-1.2382578992,-2.9273859011,-3.4662045061,-5.1985559567,0.82378223487,0.14711290933,6.7533905341,-1.9666133089
"262",-26.837121212,-1.384083045,-4.7251267679,-4.3797318566,-8.1967213114,-12.113604698,-12.152687613,-12.603305785,-5.1880674449,-0.73800738019,-7.9892280072,-26.275704494,-1.7051509768,0.073448402327,-8.737360643,7.0738568193
"263",1.8675524316,13.26280545,0.21614911748,0.14253807185,2.0186335403,3.7162162162,-3.5471475023,-5.2895981088,-12.722298221,2.6986996154,-4.1668561001,24.380165289,8.9266353452,8,-4.3181818182,10.478910369
"264",-5.2954719878,-8.8960589356,-3.5165812145,-2.225123816,4.0226081486,4.8859934854,2.3904382469,2.9953198129,29.676071055,5.6589147287,-2.5588187725,-2.4086378737,14.075488336,8.5953243606,19.299287411,-1.4428856767
"265",-21.100139994,13.206239168,16.242219971,18.802670693,0.15255530125,13.378561989,5.6270577672,4.4531960011,-18.170829976,2.1276595744,15.705205953,-1.1914893617,14.885993485,13.708260105,-7.018417123,3.0919277859
"266",-11.519944979,7.8077158605,-9.1719804504,-10.671532277,-2.5133282559,-3.4818941504,-1.4735052422,-0.20301624136,-13.343180699,-8.5488505748,-1.6683022571,-15.159345391,3.1187978451,5.1004636785,10.840471092,0.98631239944
